time,x,y,theta,v,omega
0.0000,5.2709,4.6411,0.5721,0.0000,-0.1250
0.0500,5.2709,4.6411,0.5658,0.0000,-0.2500
0.1000,5.2709,4.6411,0.5533,0.0000,-0.3750
0.1500,5.2709,4.6411,0.5346,0.0000,-0.4000
0.2000,5.2709,4.6411,0.5146,0.0000,-0.4000
0.2500,5.2709,4.6411,0.4946,0.0000,-0.4000
0.3000,5.2709,4.6411,0.4746,0.0000,-0.4000
0.3500,5.2709,4.6411,0.4546,0.0000,-0.4000
0.4000,5.2709,4.6411,0.4346,0.0000,-0.4000
0.4500,5.2709,4.6411,0.4146,0.0000,-0.4000
0.5000,5.2709,4.6411,0.3946,0.0000,-0.4000
0.5500,5.2709,4.6411,0.3746,0.0000,-0.4000
0.6000,5.2709,4.6411,0.3546,0.0000,-0.4000
0.6500,5.2709,4.6411,0.3346,0.0000,-0.4000
0.7000,5.2709,4.6411,0.3146,0.0000,-0.4000
0.7500,5.2709,4.6411,0.2946,0.0000,-0.4000
0.8000,5.2709,4.6411,0.2746,0.0000,-0.4000
0.8500,5.2709,4.6411,0.2546,0.0000,-0.4000
0.9000,5.2709,4.6411,0.2346,0.0000,-0.4000
0.9500,5.2709,4.6411,0.2146,0.0000,-0.4000
1.0000,5.2709,4.6411,0.1946,0.0000,-0.4000
1.0500,5.2709,4.6411,0.1746,0.0000,-0.4000
1.1000,5.2709,4.6411,0.1546,0.0000,-0.4000
1.1500,5.2709,4.6411,0.1346,0.0000,-0.4000
1.2000,5.2709,4.6411,0.1146,0.0000,-0.4000
1.2500,5.2709,4.6411,0.0946,0.0000,-0.4000
1.3000,5.2709,4.6411,0.0746,0.0000,-0.4000
1.3500,5.2709,4.6411,0.0546,0.0000,-0.4000
1.4000,5.2709,4.6411,0.0346,0.0000,-0.4000
1.4500,5.2709,4.6411,0.0146,0.0000,-0.4000
1.5000,5.2709,4.6411,-0.0054,0.0000,-0.4000
1.5500,5.2709,4.6411,-0.0254,0.0000,-0.4000
1.6000,5.2709,4.6411,-0.0454,0.0000,-0.4000
1.6500,5.2709,4.6411,-0.0654,0.0000,-0.4000
1.7000,5.2709,4.6411,-0.0854,0.0000,-0.4000
1.7500,5.2709,4.6411,-0.1054,0.0000,-0.4000
1.8000,5.2709,4.6411,-0.1254,0.0000,-0.4000
1.8500,5.2709,4.6411,-0.1454,0.0000,-0.4000
1.9000,5.2709,4.6411,-0.1654,0.0000,-0.4000
1.9500,5.2709,4.6411,-0.1854,0.0000,-0.4000
2.0000,5.2709,4.6411,-0.2054,0.0000,-0.4000
2.0500,5.2709,4.6411,-0.2254,0.0000,-0.4000
2.1000,5.2709,4.6411,-0.2454,0.0000,-0.4000
2.1500,5.2709,4.6411,-0.2654,0.0000,-0.4000
2.2000,5.2709,4.6411,-0.2854,0.0000,-0.4000
2.2500,5.2709,4.6411,-0.3054,0.0000,-0.4000
2.3000,5.2709,4.6411,-0.3254,0.0000,-0.4000
2.3500,5.2709,4.6411,-0.3454,0.0000,-0.4000
2.4000,5.2709,4.6411,-0.3654,0.0000,-0.4000
2.4500,5.2709,4.6411,-0.3854,0.0000,-0.4000
2.5000,5.2709,4.6411,-0.4054,0.0000,-0.4000
2.5500,5.2709,4.6411,-0.4254,0.0000,-0.4000
2.6000,5.2709,4.6411,-0.4454,0.0000,-0.4000
2.6500,5.2709,4.6411,-0.4654,0.0000,-0.4000
2.7000,5.2709,4.6411,-0.4854,0.0000,-0.4000
2.7500,5.2709,4.6411,-0.5054,0.0000,-0.4000
2.8000,5.2709,4.6411,-0.5254,0.0000,-0.4000
2.8500,5.2709,4.6411,-0.5454,0.0000,-0.4000
2.9000,5.2709,4.6411,-0.5654,0.0000,-0.4000
2.9500,5.2709,4.6411,-0.5854,0.0000,-0.4000
3.0000,5.2709,4.6411,-0.6054,0.0000,-0.4000
3.0500,5.2709,4.6411,-0.6254,0.0000,-0.4000
3.1000,5.2709,4.6411,-0.6454,0.0000,-0.4000
3.1500,5.2709,4.6411,-0.6654,0.0000,-0.4000
3.2000,5.2709,4.6411,-0.6854,0.0000,-0.4000
3.2500,5.2709,4.6411,-0.7054,0.0000,-0.4000
3.3000,5.2709,4.6411,-0.7254,0.0000,-0.4000
3.3500,5.2709,4.6411,-0.7454,0.0000,-0.4000
3.4000,5.2709,4.6411,-0.7654,0.0000,-0.4000
3.4500,5.2709,4.6411,-0.7854,0.0000,-0.4000
3.5000,5.2709,4.6411,-0.8054,0.0000,-0.4000
3.5500,5.2709,4.6411,-0.8254,0.0000,-0.4000
3.6000,5.2709,4.6411,-0.8454,0.0000,-0.4000
3.6500,5.2709,4.6411,-0.8654,0.0000,-0.4000
3.7000,5.2709,4.6411,-0.8854,0.0000,-0.4000
3.7500,5.2709,4.6411,-0.9054,0.0000,-0.4000
3.8000,5.2709,4.6411,-0.9254,0.0000,-0.4000
3.8500,5.2709,4.6411,-0.9454,0.0000,-0.4000
3.9000,5.2709,4.6411,-0.9654,0.0000,-0.4000
3.9500,5.2709,4.6411,-0.9854,0.0000,-0.4000
4.0000,5.2709,4.6411,-1.0054,0.0000,-0.4000
4.0500,5.2709,4.6411,-1.0254,0.0000,-0.4000
4.1000,5.2709,4.6411,-1.0454,0.0000,-0.4000
4.1500,5.2709,4.6411,-1.0654,0.0000,-0.4000
4.2000,5.2709,4.6411,-1.0854,0.0000,-0.4000
4.2500,5.2709,4.6411,-1.1054,0.0000,-0.4000
