time,x,y,theta,v,omega
0.0000,17.8316,9.7022,0.0163,0.0000,-0.1250
0.0500,17.8316,9.7022,0.0101,0.0000,-0.2500
0.1000,17.8316,9.7022,-0.0024,0.0000,-0.3750
0.1500,17.8316,9.7022,-0.0212,0.0000,-0.4000
0.2000,17.8316,9.7022,-0.0412,0.0000,-0.4000
0.2500,17.8316,9.7022,-0.0612,0.0000,-0.4000
0.3000,17.8316,9.7022,-0.0812,0.0000,-0.4000
0.3500,17.8316,9.7022,-0.1012,0.0000,-0.4000
0.4000,17.8316,9.7022,-0.1212,0.0000,-0.4000
0.4500,17.8316,9.7022,-0.1412,0.0000,-0.4000
0.5000,17.8316,9.7022,-0.1612,0.0000,-0.4000
0.5500,17.8316,9.7022,-0.1812,0.0000,-0.4000
0.6000,17.8316,9.7022,-0.2012,0.0000,-0.4000
0.6500,17.8316,9.7022,-0.2212,0.0000,-0.4000
0.7000,17.8316,9.7022,-0.2412,0.0000,-0.4000
0.7500,17.8316,9.7022,-0.2612,0.0000,-0.4000
0.8000,17.8316,9.7022,-0.2812,0.0000,-0.4000
0.8500,17.8316,9.7022,-0.3012,0.0000,-0.4000
0.9000,17.8316,9.7022,-0.3212,0.0000,-0.4000
0.9500,17.8316,9.7022,-0.3412,0.0000,-0.4000
1.0000,17.8316,9.7022,-0.3612,0.0000,-0.4000
1.0500,17.8316,9.7022,-0.3812,0.0000,-0.4000
1.1000,17.8316,9.7022,-0.4012,0.0000,-0.4000
1.1500,17.8316,9.7022,-0.4212,0.0000,-0.4000
1.2000,17.8316,9.7022,-0.4412,0.0000,-0.4000
1.2500,17.8316,9.7022,-0.4612,0.0000,-0.4000
1.3000,17.8316,9.7022,-0.4812,0.0000,-0.4000
1.3500,17.8316,9.7022,-0.5012,0.0000,-0.4000
1.4000,17.8316,9.7022,-0.5212,0.0000,-0.4000
1.4500,17.8316,9.7022,-0.5412,0.0000,-0.4000
1.5000,17.8316,9.7022,-0.5612,0.0000,-0.4000
1.5500,17.8316,9.7022,-0.5812,0.0000,-0.4000
1.6000,17.8316,9.7022,-0.6012,0.0000,-0.4000
1.6500,17.8316,9.7022,-0.6212,0.0000,-0.4000
1.7000,17.8316,9.7022,-0.6412,0.0000,-0.4000
1.7500,17.8316,9.7022,-0.6612,0.0000,-0.4000
1.8000,17.8316,9.7022,-0.6812,0.0000,-0.4000
1.8500,17.8316,9.7022,-0.7012,0.0000,-0.4000
1.9000,17.8316,9.7022,-0.7212,0.0000,-0.4000
1.9500,17.8316,9.7022,-0.7412,0.0000,-0.4000
2.0000,17.8316,9.7022,-0.7612,0.0000,-0.4000
2.0500,17.8316,9.7022,-0.7812,0.0000,-0.4000
2.1000,17.8316,9.7022,-0.8012,0.0000,-0.4000
2.1500,17.8316,9.7022,-0.8212,0.0000,-0.4000
